User_ID	Retweet_Frequency
4236431128	3
2559354127	1
750005734188978048	1
1550197040	2
430749539	3
2548467324	1
1261013264	2
1264478023	3
1263528168	6
444137918	1
548119188	1
1266216943	3
4264291	4
4897866886	1
22099720	10
59509469	5
146448681	8
3372929813	1
2494246164	1
703493320224481280	1
365212246	5
2318231052	1
18217624	15
207834596	4
358855692	4
34194051	4
585741559	2
2496159588	1
2302165616	2
769301803968057344	2
3073739977	4
370871493	11
3397954991	1
748733045339877248	2
1265877379	7
522288225	1
2940897603	5
499357283	1
933526164571799680	1
66602794	6
863028301	1
701447582082535424	1
74286565	2
132389474	1
4764686473	1
2430655556	1
713591162	3
47632164	4
27375000	3
32576623	2
2739707520	1
37245962	5
1939640544	1
225975966	3
2471578328	1
2452326991	1
77018442	4
2797926886	8
759198236255006720	4
776709958607986560	9
115679629	1
4261193543	14
2388398302	1
4397092475	4
220012212	1
3072040674	23
3178630752	2
597987976	1
2544340879	7
465025656	1
4158828891	2
806180298	1
4913773606	1
1529709637	1
1624445990	1
1250706961	3
224485068	1
2213738792	1
2342225584	3
1729674996	6
2565854144	2
2359095816	1
1261168574	6
565950438	1
444354827	1
528915816	7
12144232	28
103695258	5
2895909549	1
484847246	1
2579222918	1
2875023429	1
2878777988	3
21116838	1
288277167	2
19543099	3
177427473	2
420411751	6
14910293	1
30497850	1
3731653519	1
308173364	5
1698610818	3
49986034	3
106162294	3
1904141060	6
513388302	1
3177525941	1
707971733517512704	2
264392853	1
313877869	1
1597513562	10
1928477935	2
1432138212	1
107225267	1
2908326441	1
252533620	1
1263642253	2
2970069819	2
2557520640	1
500915160	1
159848463	1
1251096469	3
38333179	8
1584617214	1
1462579488	8
38029205	19
162673218	2
2220041298	1
60021660	2
3214583597	1
1717624292	1
2886819711	1
2588501395	1
567934311	1
1109965992	3
154685441	2
16504074	2
478369097	1
2267487804	1
748522765880164352	1
42917724	4
15522566	3
4869451197	4
796755948	7
712709871175606272	8
592185078	1
265666449	2
1500258500	7
4923597963	7
1476204271	1
2386360092	1
2909568701	1
17524863	8
500391848	4
217083195	10
622113	1
538370634	2
1028986664	2
757094370	1
348578777	1
43429722	2
619888966	1
2465110548	1
27910416	7
715870059726577664	3
2836255042	1
140777819	15
419194401	2
36929166	1
131129676	2
17563580	5
4796678896	12
2563256598	1
1195087230	3
28468549	9
757842087542828928	3
315894866	1
796431922939494400	4
492109234	4
3337897846	13
2740563196	1
141461543	1
34094623	4
153749732	2
4687547671	1
803537836809003008	4
2753609167	6
3363336172	1
32026243	2
1179587988	1
2840219010	2
25387183	1
14095664	2
2343342785	1
76459846	6
806806938	3
43960170	6
405832278	2
1555537441	2
2557817185	1
2275510874	4
947703306	1
6720322	6
2732848786	5
723322818599989120	1
24613245	6
1074129612	11
441085885	1
2336331211	1
1262057976	8
442683871	1
2948930945	2
504576301	2
242603412	5
2226945684	2
57174231	14
2894826887	2
257870048	4
888366840	2
625593849	4
2771108644	2
575104637	3
15139258	3
3051552386	1
2495998082	1
824190260338954240	3
2874665704	1
808556690333265920	2
21436506	1
905374200	19
818074095040479232	18
754328024397545472	1
2889274078	1
2568774708	1
431517473	1
745904163452780544	3
467815556	8
705218801734844416	1
741366124785196928	1
239889110	2
808024553159098240	1
140060120	1
24621442	4
112997330	1
180981268	3
2564191627	1
2551105742	1
326869930	5
1618107710	5
2359816994	1
147666113	5
3110181982	1
595863968	2
92182754	3
21252618	8
234578556	2
383601859	1
762323456763400320	1
4903050937	1
1367996996	5
757520652	3
15761887	6
2192387594	6
2253979818	2
98271708	1
350858445	3
723333584556191744	5
260326142	1
2342937987	2
29001399	1
747696132495650816	10
24152021	7
35515013	1
337357621	1
14571495	1
532820854	1
2875844399	2
706156588407529472	8
66030470	3
765400193818763264	3
756662473982435328	1
25554266	3
3378101476	4
75266349	5
538206913	5
2162281675	1
775844766365978624	1
4209511	18
21840487	1
21202851	3
2364168002	5
3098988772	6
2234827112	1
187875791	3
1352557418	1
742918525	1
34354747	3
365059077	1
304453712	15
4708946123	1
2783323392	5
2950049620	6
38257386	1
4804117034	1
789796781257289728	4
25837289	5
781176232054493184	2
261298774	1
824676659198644224	5
180212590	1
628327893	1
1967216306	14
2467618225	1
765199095401152512	1
21736142	2
76864521	1
224488016	1
731135289893101440	3
829080725064445952	1
1602762788	1
2585044381	1
38405388	1
4851312853	1
16249991	8
55622484	4
168912732	2
265750768	2
2494201516	13
183301058	2
4417150642	1
757832485	5
98339494	6
160409181	2
59273270	1
28894513	1
162427574	6
2937292203	1
1079059327	6
819545844	1
432973410	4
960363624	2
1601587886	4
2977476812	1
52777209	7
594650312	1
67254239	1
897204350	3
154985688	12
2257813189	4
158482996	4
311401587	1
1855582706	7
3339872831	2
513178787	11
355085595	1
806341823874666496	1
405773764	1
1143909786	3
16196031	1
469082376	2
2783971889	1
343909682	6
2197547348	7
1261229808	2
256203095	4
729597605500604416	1
1512322777	1
593946210	2
64447637	5
36904596	2
709066569591050240	1
2208138217	2
334362357	1
397665275	1
102911449	7
20196258	4
21631328	2
2858258177	2
217526629	8
17550350	1
782043922365292544	1
112062429	5
1055784890	5
31696092	14
1718691324	1
357349881	5
108882900	3
17023518	2
4719519395	6
799771554674413440	1
1617343993	5
488983105	10
2319648283	1
39099455	1
853673289956433920	2
799450704385609728	1
2261982518	2
2269693278	3
19178148	13
4840937793	1
3447337643	10
19564835	1
2769048557	1
700984343045525504	1
862349402	3
148477513	1
81293985	1
208553458	8
2275821102	5
608860215	1
252083013	1
378162982	5
21406106	1
3325357913	1
208385814	3
2768899072	1
768629696477233152	2
831569701247516672	2
47404717	1
129019194	11
1884374228	8
757318712949149696	1
2913494037	1
3303035662	1
152292422	1
2892536050	1
2173630704	1
769565754744123520	2
703398850900299776	1
760010318860816384	2
14744202	5
507681690	1
185609783	1
379155187	4
189963175	4
57768641	2
284725767	3
733144739034210304	2
76064527	1
2903494703	1
2821564551	1
1250803466	8
1251166116	9
2297751401	15
40138221	3
1622591654	1
2484577747	1
134058171	2
2512567080	6
2475873108	1
2677965090	1
30244661	10
2450708250	1
2665546617	6
1092564877	2
2267598355	5
39930604	4
2363574036	3
258759766	1
156549880	2
756017336818237440	1
21616140	2
1589445187	1
1436890248	9
724262145555357696	1
494338375	7
17489462	6
53495049	4
80757273	3
73695731	8
27655610	2
14534886	1
113267514	9
748684379015245824	7
587483008	3
4019254216	5
1191333624	1
786029412856856448	1
387796860	3
2703702428	2
460408325	1
4877852889	1
48118512	8
2275505750	4
3434247647	3
2592054674	1
571033952	1
2194741959	1
2368693591	4
186899271	1
414385744	1
2475150708	1
2870773814	1
1180522796	1
3486157035	1
138126638	3
4185419176	10
174145542	9
1174387398	15
1447161164	1
579342963	6
2180460962	2
820046689591500800	4
722528529716383744	37
1059362341	5
2273274753	2
2564179026	1
255256478	3
746156359683440640	1
322347520	1
15463610	3
730169318	1
35655149	7
185918940	1
27902825	1
1209684721	5
2853878077	3
461402219	1
2496102601	1
183464197	11
3391054605	2
29579336	7
2555262564	1
12962452	1
17547378	1
15562819	2
74951861	2
2521487597	1
339031319	6
40425262	1
137832626	3
3303838303	1
838997454758510720	6
1085061985	1
460786200	1
139696411	1
16929559	2
23807117	1
2521935894	1
1074517724	7
24004359	1
2464531234	3
20801631	10
344514301	7
1187856127	1
554375146	1
2322694982	1
1666819993	1
554820427	2
186697706	4
702229568812412928	2
164366739	2
1653254318	1
21857709	1
2556019255	1
2425627795	2
776057624	4
30953302	7
819247023723380608	2
3331156272	5
15483390	6
29534604	12
221596851	2
2504973116	1
3321970752	1
70987052	1
2560153813	1
2652277580	1
135646596	3
1265711066	1
384923143	2
717059614295121920	6
788232467358507008	2
155930927	4
2468002758	1
4461862702	5
93758727	7
2255279706	4
42937777	10
487174480	5
3485697612	5
575813393	5
317124204	5
1250585402	1
3085606673	6
17891116	2
413024396	3
20169695	2
73359920	1
26201346	3
1263928878	2
3126586103	1
2616451392	1
2530317601	1
2827729312	1
607748249	1
705241168586661888	3
348190400	1
217741900	1
14764240	19
103688177	5
804182793945235328	1
2561899382	1
2542285825	1
21684207	1
555564058	5
2466269965	6
1697219322	1
119446521	2
22891156	2
2751972253	9
16843450	2
16005250	3
2900861101	3
2525173033	1
28184633	2
185680080	1
152678736	4
294004891	2
323612372	1
1858436772	3
4052613553	4
292598594	5
747945458966790144	1
761799487186735104	8
723200033634439040	3
2984517453	3
802591505164533760	12
241173956	1
2288649044	1
22407854	1
29895278	10
4616565617	1
329838348	1
1037825617	4
724273	2
2855915617	7
433283342	1
600810953	2
2958335465	3
537491300	1
2551822934	1
390372254	6
1219637984	2
826786116	3
2313833762	1
68386746	1
34201729	1
2886912795	1
2891614240	1
234428224	15
107715631	1
146992296	10
172244181	4
59159771	15
24891210	2
1018560540	1
408084014	8
20619763	2
56149176	18
719059992	1
807741085	15
473495152	1
20759034	1
15628478	7
3867914193	5
2307253314	23
830861996	3
2999555411	1
541636206	1
151876945	2
193664597	5
564861472	3
4165531212	1
802563705603059712	1
793887941709991808	4
78687396	3
4867581777	1
230499876	18
128990079	13
436948493	1
19655729	1
18329831	1
1264982412	4
3188819034	5
3311392838	1
2583260095	8
374878874	1
565296868	1
304040808	6
3048787503	25
2261881092	2
2855686072	1
407013776	6
55411896	3
26175497	2
2266549430	4
4790269096	2
2529712687	1
31694616	1
1942808762	50
2789868715	2
2947973327	10
89007464	2
931311170	1
316821017	3
2664631719	4
1048343695	2
2280034105	2
2769412633	1
722799955	10
1089449905	3
783487192509407232	1
2652036133	1
2557970658	1
1251081200	2
49013625	3
382304101	2
263292498	5
1261270519	3
1265761116	2
2902680947	1
2590559546	1
3393186119	4
495518088	2
759924301575384960	1
2886936388	1
2826662117	2
2613735902	1
444073704	1
1157785165	4
2894471662	4
86125176	2
202078447	6
2646293731	12
2674756256	1
2900267525	1
2613342234	1
1487498053	1
1922282886	1
187538763	7
181922776	17
50282820	3
709879306315403264	3
4821440349	1
36093158	7
2668009722	2
2227434470	1
6604072	1
1700570029	4
311905066	2
18575039	5
122533830	8
358195346	9
2327383230	8
2310369914	1
2425079550	1
315207423	1
517635771	1
2423579306	1
146408874	22
2650723561	1
1470631578	1
2593765982	1
739060610852343808	3
29752873	1
144712629	3
44484303	2
1113344888	1
3084936311	2
3066609970	5
86627412	1
14185317	11
2529078590	2
3143076002	1
837386627630563328	5
2211873528	2
542961492	4
28890492	1
3318834690	1
734911521634066432	1
112959863	1
40796569	1
2689131127	4
4911486389	2
28885426	3
1555496156	1
2557836636	2
1920437689	1
2578504424	1
172370354	1
21314814	3
3414294436	1
294556340	3
757765938	9
1954120872	2
901570517857165056	1
427506033	1
39783032	1
131492367	1
2953413020	1
819859836	2
974304685	1
2825330153	3
239446699	6
545126696	2
336903071	1
513236793	2
4866533487	3
763699693977239552	5
1675606220	3
708184666428153856	1
19079498	2
2898935867	7
2975214949	3
385720799	1
176636840	1
541198983	3
2483262356	1
28052942	15
600394520	4
761092827900096512	4
65807351	4
76170499	20
2659132911	6
1259295914	5
2394189882	5
633547327	4
22610091	1
4404304396	7
727636925419425920	1
35802709	1
399702313	3
2917006096	4
1318963524	1
2512456857	3
426390398	1
27825468	5
324794086	1
387493536	5
637296893	1
2387692141	2
126071298	5
37299247	4
1627096807	8
2710399351	1
1621169875	6
2409302269	1
13215382	4
811220970400870400	1
206717989	13
1075629504	6
483399978	1
2915783405	1
1397486048	5
1877286343	1
2854037512	5
26786041	2
292468729	1
845456356970778624	1
312377845	1
4550495598	5
620452874	3
31012378	3
1680349964	3
110186656	1
2525661319	1
2997645733	2
471273143	1
605127909	2
441843866	1
1122253045	1
1264024212	3
1250692314	4
2276250775	2
3295930416	11
714251785183977472	7
1266009242	1
2553393504	1
1317062737	1
519013335	8
2334244693	2
457347009	1
1261318711	1
2589125503	1
37814163	1
49021031	9
604117147	5
15483126	3
774158566588420096	1
2604744337	1
3277223282	6
440173473	1
1881861372	1
2275702598	2
854121167405371520	6
26563525	1
927913008654819200	1
1676734501	1
3390061349	7
2785513130	6
198322640	1
19132540	17
346037045	2
22245277	8
835834131443560320	1
327328066	1
31652181	6
3224894161	2
758633230648086528	1
2496021123	1
326454163	6
4205765434	1
2164257838	1
4794647317	8
3434380353	11
1648357200	4
130746065	3
2474878069	1
703173805	3
53643297	1
30239239	4
17933052	1
83238352	1
2600990975	16
784908636141256704	1
113691546	1
838787093434417152	2
1251377076	1
245038360	5
1264007856	2
796030602940063744	3
837109884537667584	1
17849035	1
532696324	3
2220747769	1
1251113964	4
2553031261	2
780881828	1
798281116327280640	1
18386966	3
72859173	2
751969765975920640	2
554062875	3
19861848	2
1560904394	1
2817263924	5
2559231284	1
2557136665	1
239721569	5
3020080904	20
140227012	1
78257170	1
30260765	7
1264198855	4
17794636	15
195516975	3
2366841968	1
2430712566	10
26662015	5
2321692843	1
567607876	1
1421340073	1
3985859614	1
250196494	4
236662899	2
28327049	1
2214380875	4
961214442	1
16692171	1
2835756046	1
524690472	1
2494049088	6
313315283	20
81972779	8
3622223535	4
82480081	4
2814105746	4
3242595261	3
3410286405	5
829817925955624960	2
57082421	1
818633303859204096	1
2355934348	1
390610130	1
1521839899	1
489178725	1
2200884719	1
27781680	9
525654398	5
192392906	1
760750220	1
416397454	2
167684825	1
430464891	1
3292375977	10
718071051251552256	1
3400127417	1
342235107	1
326839759	12
33255309	4
1393439018	1
3353235433	2
2292636348	1
2567177250	1
15679641	10
29029919	3
2935627036	6
875831720	2
173106869	1
2850977643	11
2252262966	4
248821760	8
332968642	2
3887281154	3
2846380407	1
807388939	2
327696469	1
2180911058	3
1684354332	1
158734596	1
813675932	2
989489611	4
2693790522	1
361160873	4
714078999782273024	3
327581479	12
2302696038	1
1266059240	1
583514168	1
26959625	9
827623631643635712	1
923714268058603520	2
868937255154585600	1
22768264	1
98911743	1
21308831	2
3731237292	1
3296331400	1
3236477238	4
738721186826178560	4
3751733963	1
781613136348647424	15
781686939090980864	4
25093616	4
41488991	3
22607317	2
730060549	2
114786829	1
476811284	3
4614621672	1
16207074	18
896736650	3
756823163325943808	1
16253962	4
1361524044	1
2553531276	1
3230336065	14
112319127	2
19163420	1
3327254473	1
226174089	3
274465840	3
3423873993	2
4534407919	6
15896434	5
565649317	1
576091434	4
24647676	3
987797905	4
76933760	6
396158429	6
87280858	1
628716923	1
1959197336	7
1260975516	1
2548766911	9
2700487045	8
2441901685	1
149813365	1
2752367206	1
738424563634081920	2
2375767904	1
145355491	1
3567325345	1
264325600	10
84353161	7
923352788	5
19544765	10
104821563	1
169704968	1
180720589	2
15536124	3
2393132612	2
901682234	1
363648349	2
560928980	1
95131871	1
303282055	1
751205417024253952	1
16722537	1
163679277	1
1310919440	9
1610937901	1
2912569461	1
1085762119	1
785961736100679680	2
533450328	1
2309992603	1
392394461	1
949477424	2
771160003793170432	2
3181252278	1
2194739235	9
761995341772234752	4
4542896661	1
420998841	1
2534528167	1
1259400758	2
41239663	3
4014212296	1
124627831	2
1850146567	1
1460204192	1
2465122405	5
430272385	1
4660252637	1
43529790	2
24741477	17
1886605776	6
3555727397	3
2347416510	1
21401523	1
1325139798	4
2555894918	3
428320820	4
796224850457219072	1
188847758	1
2272003352	1
151185824	9
4822683460	5
8653412	1
1555096334	2
714709380	5
27344142	3
483997277	1
1012542421	1
1637909725	1
430538217	11
2354769515	1
4035511752	1
290926181	1
210645919	4
154555817	1
448817704	6
2427589882	4
20696007	2
35954728	1
205291349	2
1484541096	1
1264106377	5
46653523	4
2723991873	1
2916910498	1
2555912376	1
2687150238	5
16669075	15
3335311732	1
41788605	2
35471519	3
20967178	13
1871915744	1
739324914	2
3944570420	7
564364978	1
4444638988	2
24120458	6
101390470	12
2952207799	6
827103661977317248	2
24179879	1
14251990	3
1109717125	2
30517073	5
809488456967659520	9
290317816	3
2855750404	2
112274129	1
47262834	1
554733694	1
823224470550638720	1
844285228139106304	3
782554569582796800	1
420351613	3
1439740087	8
902981018	1
18664100	4
551367606	1
2586760004	2
835947928455888896	3
3395093021	6
771746798654386048	1
95704598	1
3302786584	1
1867353776	1
2228662368	1
128790234	1
795595423113211904	1
965289583	2
2276910254	12
4340464215	1
4332920729	1
1453209829	2
3038933527	2
35767916	2
18065236	2
2823657072	1
325373436	2
1667355631	5
24013393	1
1478284752	1
21831682	4
1618986054	5
2748961039	2
1910723220	1
2822398155	1
2885602107	1
2220523070	13
3397639697	3
751235370990260224	4
2836829207	5
2573141400	1
3092878870	12
24295523	1
602389309	1
2206014657	1
60945156	1
577022120	4
816641287	27
49697450	2
723419556	10
2592929514	4
296769214	4
33579552	2
54561501	7
421576206	1
817750033189638144	1
2557361898	1
490724744	4
4351388475	5
729609867485270016	8
862374578	2
2958774074	2
147305691	9
2824899395	1
2517831630	1
795344488914894720	4
180463340	2
4304287574	1
50116437	2
531879929	2
47543773	2
788412197999435648	3
729586535054643200	1
275326793	6
441098133	2
2161701020	4
278093318	19
2770420816	1
442784274	5
4026072862	3
86850964	3
96699894	3
746824668720488320	2
863542418288902144	1
354080702	1
13572632	2
63190686	5
38156420	5
29280582	1
707407402077782016	1
2981739731	2
806730983160459264	1
117905711	1
23922797	1
278662533	13
802301522	3
2995283485	1
1266526783	1
38748065	1
1011167509	30
504493311	7
274968716	1
57811391	7
1259874282	9
2333062429	2
2496020624	1
366916171	1
413533476	2
262401547	1
2534115768	1
15228530	1
297305001	4
497388077	1
3513914655	3
2275318800	5
2253421014	1
226580530	1
21461944	6
232254588	2
763874583443374080	13
2613381494	1
411829374	2
2603969504	2
2842396104	1
4856467638	2
51311882	3
387292295	2
2517829340	6
379851447	15
3111229673	1
92730147	1
763580178140368896	1
2564010186	1
3301929360	1
38079252	3
1147165304	3
743561144929947520	5
624376278	1
2312559854	4
51684249	1
22063870	4
2966390447	2
3266604206	11
23591244	1
4704852525	3
15220853	9
2606594063	5
2951556501	9
1258722722	2
705254177	1
2883038871	4
377565477	3
2478368286	6
949967112	2
17895820	36
170029503	3
15522574	5
844932007075500032	1
2236633914	2
725798499053346816	1
16430972	1
1404836384	3
973333975	17
16623440	1
534845391	1
2183207973	1
213936621	1
11060982	6
2343908192	1
21749089	1
847891758948261760	1
3405359548	1
1348819290	3
536596881	1
15819295	5
22657153	1
269995194	6
28280804	5
285224079	1
2327901762	1
2827393337	2
1581007532	1
347115839	3
93357864	4
810015348942663680	10
465774531	1
1196429227	6
796458978699943808	3
241049018	1
516680417	1
2799588421	13
728542435	1
2939624477	2
283080210	5
612452512	2
43432011	1
2267989409	5
2404844197	1
200955821	1
2613408230	4
3048203417	2
751563750839357440	2
4898310389	2
88737546	1
328646162	1
770860179311235072	1
393979622	2
1642584216	1
813552882	2
215971922	9
1870146702	1
4492987343	12
64348755	1
623710461	5
2460475301	1
739829818745868160	1
27424700	4
361881520	2
444892441	1
20542450	3
2388141907	1
2542085737	1
195099219	10
2864011414	1
719304385772150784	5
53283278	4
17075338	1
2559529189	2
2696800476	3
20506888	1
3368353559	3
23684807	2
21827845	8
4109288153	1
305362533	1
772089260	1
57085805	1
3035447926	2
26528766	4
769584	2
2562855638	2
730216224	1
467339884	1
69165754	1
4901317273	1
233772099	1
4228442620	3
797996709850779520	3
533893982	3
362133776	3
17428770	12
2939277820	2
439290179	2
1016005651	2
371552020	2
1155803046	1
552703568	1
3093131409	1
3310874893	1
546303130	1
1261465074	5
2873718357	1
3288561991	5
2688556033	8
2501149394	1
1011809412	10
277332906	1
43537280	3
4000254959	1
2662123994	1
1962199032	2
352418595	1
2824367555	1
250090979	2
1494613868	1
96856409	4
2521036340	1
440913919	2
441024090	2
3426368735	13
74820061	29
482566448	1
109338845	5
1259492490	5
3234751740	3
315061324	3
2857237838	3
287453721	5
2747874630	2
2264167782	1
2839331699	2
2880505247	1
2997811769	2
18244311	1
762434562	1
28615126	1
224803925	1
226155597	1
48491024	3
418902323	1
184057499	2
740565002352885760	1
99014360	1
3843804453	1
1869757321	1
276665589	1
53830605	1
781615821537759232	5
174372419	8
3082986275	2
2578006871	1
479370795	15
3799387752	1
525233239	5
83488629	3
498927505	1
532496572	2
157197922	1
2792243463	1
137448616	1
4069173009	1
387092685	1
2702334897	3
31011323	1
24763209	7
93289978	1
390093902	5
327634722	1
21733067	6
57732182	2
742795503016894464	3
603886018	3
757060046	1
89585270	1
1960154761	4
2582643409	8
1585661664	9
26729931	3
20498872	1
54837258	1
716650699	5
49871971	8
3288293797	24
170403484	3
607783654	4
2933707288	2
3148710248	1
420850999	1
4840236313	4
248482567	3
711561855232299008	2
7322852	1
20542576	1
50701663	9
2886739776	1
3975803721	8
18391051	4
2904620335	2
785600495616348160	2
2846621338	5
2562429613	1
1261745251	2
25562002	24
1593374606	1
2824798935	1
3918141682	1
3103110161	2
313444569	4
2525337174	1
21604536	2
212369811	15
2223840006	1
2273626526	5
2934088520	3
3128500703	5
3103716602	1
226758704	1
766751172698963840	1
466135293	3
822188646673551360	4
823327190293090304	2
285685164	2
704080138791731200	1
131188355	1
465193714	3
208730928	5
3249282368	1
1260973886	7
284351374	1
1675586851	3
7406952	15
408565528	3
1470409188	6
6332292	3
278700171	1
381666934	11
2545278036	1
2542504712	1
2564165162	1
4139723489	1
396784518	2
2907376402	4
60905156	1
1221486553	8
341601545	1
829652845141991424	1
1714276554	1
2195449159	1
45029746	5
3841937608	1
180459191	1
3012826137	7
3207588214	12
798592711410458624	3
228585536	7
770609916751085440	1
3435631497	1
2826669539	1
1266069630	10
2563745736	1
15506290	2
827972864	2
529552430	1
1093174824	2
634467743	1
2874601977	1
902596597	12
2410798730	1
763376117428301824	7
4542694583	4
831677517236822016	5
4128805720	1
598651645	2
18429732	2
2911542615	1
19001819	7
2562711324	5
29362223	1
4421837536	4
770591529832423424	1
21994596	1
3548019683	1
169500151	6
260890425	24
1631001403	2
1436417442	1
813528827607584640	1
4179233415	1
723216888860446720	1
3330063929	1
3378342455	1
2847562498	6
50452197	5
3088506052	3
82239201	1
2282687281	2
39666268	3
20864257	6
4689201392	1
555022344	16
256883252	12
2261255522	2
2259899780	2
2919112811	1
1251108068	1
1261361702	5
442049718	3
2379125911	1
2435227351	5
333476245	1
2925764171	1
126158614	1
404221608	1
705796464794927104	1
2300842615	2
2504298008	1
107462027	3
2563933690	1
2575544009	14
722214946071662720	2
337781491	1
58339695	8
168705627	5
2306103424	1
47174858	2
3072653847	3
2476560158	1
1290225756	1
254598360	1
3342413405	2
124709648	3
723900556268449920	4
189416908	6
4690856839	11
4871961853	7
2287752193	1
4707522746	6
278124059	4
3096899894	2
2932776303	2
285434613	9
42461747	1
2531414918	1
2520184266	1
23125257	10
52487302	1
82051158	1
472132412	12
2180478702	1
2256308695	3
2260661466	2
457235221	2
2429451740	2
331699666	3
1219415456	1
12925272	1
2824083286	1
620178350	1
2534228407	3
212399888	23
229758620	3
254717520	2
37431818	1
702689641934131200	1
114910439	5
225571767	1
2463274765	1
739013040	3
725241657608814720	1
2279349984	3
898688886	1
816159162	3
2522606075	4
2915332818	4
2596946371	1
130160432	2
3024507999	4
1568858138	12
4534676766	8
116351313	1
82781637	2
437559016	3
2473143948	12
2865362571	1
1200248072	3
776750995313491840	4
20182089	10
419365387	11
273045690	5
2560904906	1
2904202875	4
378736650	1
506632089	3
4578923921	4
402530166	2
278782985	2
3475792273	1
1088745782	1
837715372241399808	2
833820191045845120	1
2238054554	11
709550205176156160	2
825481537353166720	1
1656703020	1
4392608773	1
786379286756196352	1
34927577	4
98076319	1
722100428448600064	10
2275811594	4
82313794	2
3244043139	24
66557501	1
478056114	3
1873158150	1
878926561424150528	1
708890766618267648	2
2398642663	9
379314159	5
765855852	4
185776960	2
3751519512	1
136817359	4
35939083	1
23992645	1
2419939412	1
701870346417401856	2
233532563	3
2321385744	1
748079442094755840	2
4843267216	1
1292460902	1
2754570894	1
3117658438	1
2577365474	1
2666056364	1
2449194066	1
314701847	4
50323173	11
319999109	2
464921349	3
2180481931	2
80693756	7
380613500	1
2542182169	1
313087874	4
444141557	1
1251432966	1
441635918	1
2826613851	1
370598430	2
2865700571	1
58796146	3
483612659	11
18913039	3
2493728575	1
196929671	2
1482968581	4
3088405732	3
253003742	2
457799927	19
630863324	1
107337706	3
242163353	1
526119734	7
4023818954	1
15995652	13
779854467025948672	1
1177563320	5
1176994477	17
91487364	1
2276296513	4
757289963683667840	3
14786217	1
2864191036	2
32715525	1
252747499	4
472653307	4
217550862	9
32382050	4
1961068680	2
411234859	4
3160141976	2
182824763	4
954953456	4
382890347	1
1319717090	3
3014795441	1
366092072	3
2589056948	4
2567125349	1
393886505	4
55790584	5
1261217706	1
1258621362	1
740063593	1
4241345906	1
4850745945	1
215783156	4
2587205574	2
800545605810470912	1
312203213	6
897848654	1
1543721646	1
326441040	1
95348464	1
844722284854198272	1
2377705375	1
3855272473	3
317960131	1
1250876846	3
3105550743	18
4141742472	2
742496613990604800	6
720881012259966848	2
4360816521	2
325772391	6
2193879931	1
251436481	6
2262123655	2
2606647386	2
48086014	4
2310848910	1
1422615876	1
1250991751	5
373837729	1
225987819	3
1328401015	3
605730216	2
151029385	7
2562598081	1
273316931	6
303325689	1
422814518	1
106354788	1
55891698	13
254251611	1
1321439365	2
218648489	1
841735268830990208	3
818194428	5
2604487285	2
2267225281	6
589264992	1
928141530	1
303595809	4
823140311878619008	1
712081735853322240	4
1648484922	4
2679737629	1
2248022796	2
4519799173	3
2816371	2
17040969	3
4147851323	8
98443967	1
3995662453	5
38585003	1
4495388052	9
28023330	13
126967553	1
355553437	1
254344212	2
15950682	2
750134495022546944	2
4702678152	9
239293997	1
2559331309	1
16297265	3
36901791	1
4896177359	1
94680425	9
24889998	6
124477111	5
2263173170	1
2981736519	8
195740155	8
29538615	9
187114790	9
718697472596516864	6
24480522	1
2350035164	1
417535779	2
2860944319	3
83266089	8
1006237058	9
54679731	5
764977371527151616	3
22096541	1
564812893	3
830273792	1
1647074334	2
3097543386	2
283829122	1
125406318	5
389705136	7
480779937	1
2906391532	3
147756074	7
40112506	1
37682611	1
4144059087	1
2227540266	2
76376399	6
2341920602	1
1357522590	1
2277972889	4
2447620975	2
19427568	1
1458415566	2
1965517093	4
581301629	2
1259379420	5
2721952355	5
160645876	5
1891539536	4
482469142	2
382788364	4
1263589285	1
834788425	4
38350763	1
19521944	1
2260241190	1
3304007780	1
2997940560	5
2821696474	1
1855349863	1
2824755771	2
2912432008	1
709792298410770432	8
326861370	1
2430615138	2
137812432	3
305904374	2
3280229443	5
752664767295258624	1
23153991	1
36587892	5
22441222	3
386944268	3
178045132	8
743587576334815232	4
611242782	1
19365232	6
2465783809	3
50751556	3
2841829439	35
1486347446	1
824450140131975040	3
2687764388	5
2824401910	1
270218930	1
41684140	4
2745643097	1
2347908512	1
3996727829	1
832720148	2
615444681	3
2225791500	2
86018191	2
1486320884	1
1261133064	6
2538001488	1
2859650249	1
1248134575	1
442658257	1
1263695377	1
2271552244	4
2564044045	1
819416595424493440	1
2305361544	4
2310278473	1
1149329881	2
901164943	1
3673471363	9
2533584295	1
810230969256931328	3
2986023736	3
587315250	1
31946780	3
470301057	18
2216582220	3
63640600	4
4767212061	3
164484695	10
22176620	1
372837125	1
2221182175	4
197385534	1
223167315	1
53950235	1
199317643	4
1261623774	3
77217011	1
20058532	3
16190610	4
597798946	4
1153759248	2
390973539	1
2716397857	1
3084412655	1
1261750002	3
2557446343	5
3317075787	4
771352973742075904	3
3121406353	4
16730914	2
486760134	3
1522640803	1
3296709459	2
558611659	2
3155056751	1
427515851	7
2533526911	1
32977822	1
176349512	1
2350540214	1
2532403075	2
2357757529	1
109099014	2
2655552656	14
3385804869	2
53556894	2
224099937	4
715529949440909312	4
3960051754	1
616382151	1
822463092332363648	1
3001640818	2
1187440675	1
2809350436	2
164032585	1
1381832377	3
178172934	1
47349792	1
